,VRYieldVOl,row,col,CropSeason,CropName,Relative_Elevation1,Slope1,TRI1,TPI1,Elevation1,SeedingDensity,SeedingDensity_missing,Application_1_N_rate,Application_1_N_date,Application_2_N_rate,Application_2_N_date,Application_3_N_rate,Application_3_N_date,Application_4_N_rate,Application_4_N_date,Application_5_N_rate,Application_5_N_date,Application_6_N_rate,Application_6_N_date,Application_7_N_rate,Application_7_N_date,Application_8_N_rate,Application_8_N_date,Application_9_N_rate,Application_9_N_date,Application_10_N_rate,Application_10_N_date,ph_mean_30_60,clay_mean_30_60,silt_mean_30_60,sand_mean_30_60,ksat_mean_30_60,om_mean_30_60,GDD2,Precipitation2,GDD3,Precipitation3,GDD4,Precipitation4,GDD5,Precipitation5,GDD6,Precipitation6,GDD7,Precipitation7,GDD8,Precipitation8,GDD9,Precipitation9,GDD10,Precipitation10,GDD11,Precipitation11,Trait1,Trait2,Trait3,Trait4,Trait5,FIPSCode,PlantingDay1,HarvestDay
3451,64.81027,85,59,2008,SORGHUM,0.888703048,0.001485588,0.185996041,0.94200629,56.12120056,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.238577118,181,0,125,0,150,77.70401917,74,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3452,67.642746,85,60,2008,SORGHUM,1.023225665,0.000615516,0.27078709,1.499049425,56.30820847,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.236866627,181,0,125,0,150,79.26271648,74,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3453,75.66152,85,61,2008,SORGHUM,0.879263461,0.004611869,0.158119231,0.761450589,56.108078,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.22941309,181,0,125,0,150,79.32044621,74,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3454,71.879364,85,62,2008,SORGHUM,0.867463946,0.001761116,0.1462567,0.6068905,56.0916748,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.235515327,181,0,125,0,150,80.1286623,74,7.643660069,44.44426346,25.64148712,26.59186935,0.349674165,1.21445322,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3455,63.355877,85,63,2008,SORGHUM,0.909944892,0.000814912,0.153860867,0.808242798,56.15073013,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.235412693,181,0,125,0,150,78.16585693,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3456,78.22249,85,64,2008,SORGHUM,0.841502309,0.001593489,0.145620093,0.193707377,56.05558395,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.232389374,181,0,125,0,150,77.3865057,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3457,72.972694,85,65,2008,SORGHUM,0.921744406,0.003915601,0.16796574,0.735405684,56.16713333,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.237751808,181,0,125,0,150,77.06899223,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3458,81.90507,85,66,2008,SORGHUM,0.862744153,0.000838539,0.152698278,0.234512329,56.08511353,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.239141598,181,0,125,0,150,76.75148392,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3459,78.54515,85,67,2008,SORGHUM,0.95006597,0.002219436,0.187587827,1.072611332,56.20650482,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.226227264,181,0,125,0,150,78.6276947,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3460,74.48784,85,68,2008,SORGHUM,0.81790328,0.004108847,0.174669012,-0.22510761,56.02277756,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.267048512,181,0,125,0,150,75.97213268,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3461,74.11887,85,69,2008,SORGHUM,1.018505812,0.003873983,0.255784512,1.943198442,56.30164719,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.265154114,181,0,125,0,150,78.10812721,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3462,71.586044,85,70,2008,SORGHUM,0.961865485,0.000176766,0.187149584,1.465642214,56.22290802,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.241305389,181,0,125,0,150,77.44423542,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3463,77.82255,85,71,2008,SORGHUM,1.023225665,0.002194659,0.250201315,2.150335312,56.30820847,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.234608746,181,0,125,0,150,78.97407303,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3464,80.84955,85,72,2008,SORGHUM,0.883983254,0.005342159,0.142596185,0.639612079,56.11463928,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.22744173,181,0,125,0,150,79.69568939,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3465,74.11174,85,73,2008,SORGHUM,1.001986504,0.000840903,0.237211287,1.86275208,56.27868271,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.267698498,181,0,125,0,150,79.95547314,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3466,76.62424,85,74,2008,SORGHUM,0.905225098,0.003935562,0.163383901,0.89969188,56.14416885,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.270118866,181,0,125,0,150,82.55330544,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3467,76.44546,85,75,2008,SORGHUM,0.85566169,0.004191658,0.145731002,0.464573205,56.07526779,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.232936726,181,0,125,0,150,80.01320286,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3468,76.603714,85,76,2008,SORGHUM,0.912304819,0.003134937,0.17729561,0.948207498,56.15401077,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.234155464,181,0,125,0,150,77.29991112,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3469,77.76313,85,77,2008,SORGHUM,0.737661183,0.00641559,0.152666226,-0.3570337,55.91122818,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.237995548,181,0,125,0,150,79.72455425,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3470,70.83411,85,78,2008,SORGHUM,0.773062408,0.002043481,0.131454483,-0.02127344,55.96044159,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.238940601,181,0,125,0,150,78.6276947,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3471,71.71801,85,79,2008,SORGHUM,0.666858613,0.002750704,0.210646436,-0.843664765,55.81280136,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.230477886,181,0,125,0,150,79.00293789,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3472,71.454895,85,80,2008,SORGHUM,0.869823873,0.001112758,0.204211831,0.765883744,56.09495544,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.229691048,181,0,125,0,150,78.82974873,74,7.621211529,44.42897034,25.58905792,26.6450901,0.29135865,1.213149548,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3473,67.949425,85,81,2008,SORGHUM,0.692820311,0.006760456,0.164827198,-0.483657271,55.84889221,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.242318859,181,0,125,0,150,80.56163521,74,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3474,81.99109,85,82,2008,SORGHUM,0.629097462,0.004806415,0.192146569,-0.864104867,55.76030731,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.244606667,181,0,125,0,150,79.78228397,74,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3475,79.72236,85,83,2008,SORGHUM,0.652699232,0.00262872,0.148888066,-0.613406897,55.79311752,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.241198483,181,0,125,0,150,79.29158134,74,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3476,80.05901,85,84,2008,SORGHUM,0.581896722,0.001325847,0.178695098,-1.086242795,55.6946907,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.241057358,181,0,125,0,150,75.25051117,74,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3477,84.682175,85,85,2008,SORGHUM,0.617297947,0.003917591,0.124682024,-0.816992998,55.74390411,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.234078503,181,0,125,0,150,80.44617577,74,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3478,94.3136,85,86,2008,SORGHUM,0.704619825,0.001822141,0.145372882,-0.083456628,55.86529541,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.236883717,181,0,125,0,150,82.89968376,74,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3479,85.08456,85,87,2008,SORGHUM,0.548858106,0.003633606,0.13930282,-1.125981808,55.64876175,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.246894455,181,0,125,0,150,77.79061375,74,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3480,80.39513,85,88,2008,SORGHUM,0.695180178,0.005731603,0.148529679,0.013078885,55.85217285,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.242571163,181,0,125,0,150,77.84834347,74,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3481,88.62034,85,89,2008,SORGHUM,0.74002105,0.003717602,0.197498649,0.454414219,55.91450882,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.240150795,181,0,125,0,150,77.29991112,74,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3482,79.36356,85,90,2008,SORGHUM,0.631457388,0.004081696,0.112839162,-0.240757167,55.76358795,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.238726788,181,0,125,0,150,78.19472179,74,7.634846687,44.96837616,25.64861107,26.09665108,0.310240269,1.220329046,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3483,86.036415,85,91,2008,SORGHUM,0.600778639,0.00127482,0.119973935,-0.381472975,55.72093964,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.237486687,181,0,125,0,150,80.50390549,74,7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3484,83.841835,85,92,2008,SORGHUM,0.67866087,0.001501282,0.1580569,0.306841373,55.82920837,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.23786726,181,0,125,0,150,79.46477051,74,7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3485,95.955025,85,93,2008,SORGHUM,0.598418772,0.000455049,0.149358183,-0.28697601,55.717659,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.230567684,181,0,125,0,150,77.76174889,74,7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3486,105.77954,85,94,2008,SORGHUM,0.66213882,0.003601742,0.156041726,0.28327769,55.80624008,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.227103901,181,0,125,0,150,78.6276947,74,7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3487,80.71291,85,95,2008,SORGHUM,0.704619825,0.005075974,0.187013596,0.600090444,55.86529541,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.226338463,181,0,125,0,150,80.50390549,74,7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3488,95.323524,85,96,2008,SORGHUM,0.695180178,0.003820684,0.188995257,0.576274037,55.85217285,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.225645695,181,0,125,0,150,78.91634331,74,7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3489,91.67027,85,97,2008,SORGHUM,0.565377414,0.005457605,0.16736424,-0.432777047,55.67172623,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.232094307,181,0,125,0,150,77.79061375,74,7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3490,90.32607,85,98,2008,SORGHUM,0.515816748,0.002905393,0.204149768,-0.835646629,55.60282898,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.231008129,181,0,125,0,150,79.55136509,74,7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3491,91.63979,85,99,2008,SORGHUM,0.600778639,0.002382389,0.15968132,-0.066198654,55.72093964,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.235934391,181,0,125,0,150,79.20498676,74,7.60956955,44.27253342,25.33999252,27.09813499,0.433952153,1.200380921,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3492,94.64583,85,100,2008,SORGHUM,0.508737028,0.003662025,0.196423918,-0.900730014,55.59298706,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.235344276,181,0,125,0,150,81.4853056,74,7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3493,92.784744,85,101,2008,SORGHUM,0.478055567,0.006549135,0.252598166,-1.135076046,55.55033493,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.235972881,181,0,125,0,150,82.00487309,74,7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3494,94.467896,85,102,2008,SORGHUM,0.565377414,0.004687476,0.189481452,-0.292130738,55.67172623,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.235630779,181,0,125,0,150,82.03373795,74,7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3495,92.89227,85,103,2008,SORGHUM,0.619657874,0.003158539,0.184934899,0.232584327,55.74718475,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.227061138,181,0,125,0,150,79.52250023,74,7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3496,95.41169,85,104,2008,SORGHUM,0.671578467,0.001427966,0.197178766,0.741823375,55.81936264,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.265470562,181,0,125,0,150,76.43397045,74,7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3497,73.97867,85,105,2008,SORGHUM,0.66921854,0.003276952,0.192580506,0.784652174,55.816082,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.240398808,181,0,125,0,150,79.75341911,74,7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3498,85.83126,85,106,2008,SORGHUM,0.600778639,0.003403175,0.176671773,0.308060825,55.72093964,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.235365658,181,0,125,0,150,76.80921364,74,7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3499,83.64904,85,107,2008,SORGHUM,0.541778386,0.002271603,0.220289409,-0.160610035,55.63891983,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.240655384,181,0,125,0,150,79.69568939,74,7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3500,83.907974,85,108,2008,SORGHUM,0.68574059,0.005093221,0.186284646,1.096830606,55.83905029,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.244679356,181,0,125,0,150,79.03180275,74,7.611177444,43.90103149,25.28363991,27.53790283,0.43573156,1.184557796,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3501,97.03201,85,109,2008,SORGHUM,0.709339619,0.007393523,0.216127098,1.369229555,55.87185669,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.23183773,181,0,125,0,150,74.99072742,74,7.56442976,43.33742523,25.04836273,28.29804802,0.467310429,1.179740667,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3502,77.43714,85,110,2008,SORGHUM,0.419055313,0.005474694,0.307023823,-0.932747006,55.46831512,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.238632717,181,0,125,0,150,78.56996498,74,7.56442976,43.33742523,25.04836273,28.29804802,0.467310429,1.179740667,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3503,83.64671,85,111,2008,SORGHUM,0.643259645,0.005398184,0.167403415,0.78431046,55.77999496,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.24100605,181,0,125,0,150,76.8380785,74,7.56442976,43.33742523,25.04836273,28.29804802,0.467310429,1.179740667,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3504,88.22519,85,112,2008,SORGHUM,0.555937827,0.004163138,0.165321708,0.234924465,55.65860367,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.24483757,181,0,125,0,150,80.61936493,74,7.56442976,43.33742523,25.04836273,28.29804802,0.467310429,1.179740667,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
3505,78.46952,85,113,2008,SORGHUM,0.664498746,0.00299281,0.187066004,0.918234825,55.80952072,63000,0,0,43,0,129,0,115,0,134,0,140,0,122,0.226590748,181,0,125,0,150,78.94520817,74,7.56442976,43.33742523,25.04836273,28.29804802,0.467310429,1.179740667,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,0,0,0,0,0,-99,68,187
